"Taxon ID","Genome ID","Genome Name","Antibiotic","Resistant Phenotype","Measurement","Measurement Sign","Measurement Value","Measurement Unit","Laboratory Typing Method","Laboratory Typing Method Version","Laboratory Typing Platform","Vendor","Testing Standard","Testing Standard Year","Computational Method","Computational Method Version","Computational Method Performance","Evidence","Source","PubMed"
747,"747.2147","Pasteurella multocida USDA-ARS-USMARC-60380","neomycin","","==8","=","8","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2148","Pasteurella multocida USDA-ARS-USMARC-60713","ceftiofur","Susceptible","<=0.25","<=","0.25","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2156","Pasteurella multocida USDA-ARS-USMARC-60714","enrofloxacin","Susceptible","<=0.12","<=","0.12","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2155","Pasteurella multocida USDA-ARS-USMARC-60381","trimethoprim/sulfamethoxazole","","<=2/32","<=","2/32","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2152","Pasteurella multocida USDA-ARS-USMARC-59962","oxytetracycline","Resistant",">8",">","8","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2147","Pasteurella multocida USDA-ARS-USMARC-60380","ampicillin","","<=0.25","<=","0.25","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2150","Pasteurella multocida USDA-ARS-USMARC-60712","florfenicol","Susceptible","<=0.25","<=","0.25","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2154","Pasteurella multocida USDA-ARS-USMARC-60214","ceftiofur","Susceptible","<=0.25","<=","0.25","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2147","Pasteurella multocida USDA-ARS-USMARC-60380","penicillin","Susceptible","<=0.12","<=","0.12","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2146","Pasteurella multocida USDA-ARS-USMARC-59910","spectinomycin","Intermediate",">64",">","64","mg/L","MIC","BOPO6F plate; cattle host; respiratory body site","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2154","Pasteurella multocida USDA-ARS-USMARC-60214","penicillin","Susceptible","<=0.12","<=","0.12","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2144","Pasteurella multocida USDA-ARS-USMARC-60215","oxytetracycline","Resistant",">8",">","8","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2145","Pasteurella multocida USDA-ARS-USMARC-60224","ceftiofur","Susceptible","<=0.25","<=","0.25","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2143","Pasteurella multocida USDA-ARS-USMARC-60213","chlortetracycline","Susceptible","==2","=","2","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2141","Pasteurella multocida USDA-ARS-USMARC-60494","tylosin","",">32",">","32","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2151","Pasteurella multocida USDA-ARS-USMARC-60248","spectinomycin","Susceptible","==16","=","16","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2145","Pasteurella multocida USDA-ARS-USMARC-60224","sulfadimethoxine","",">256",">","256","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2143","Pasteurella multocida USDA-ARS-USMARC-60213","sulfadimethoxine","",">256",">","256","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2144","Pasteurella multocida USDA-ARS-USMARC-60215","penicillin","Susceptible","<=0.12","<=","0.12","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2145","Pasteurella multocida USDA-ARS-USMARC-60224","florfenicol","Susceptible","==0.5","=","0.5","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2145","Pasteurella multocida USDA-ARS-USMARC-60224","spectinomycin","Intermediate",">64",">","64","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2143","Pasteurella multocida USDA-ARS-USMARC-60213","tulathromycin","Susceptible","<=1","<=","1","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2148","Pasteurella multocida USDA-ARS-USMARC-60713","clindamycin","","==8","=","8","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2150","Pasteurella multocida USDA-ARS-USMARC-60712","trimethoprim/sulfamethoxazole","","<=2/32","<=","2/32","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2144","Pasteurella multocida USDA-ARS-USMARC-60215","danofloxacin","Susceptible","<=0.12","<=","0.12","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2145","Pasteurella multocida USDA-ARS-USMARC-60224","neomycin","",">32",">","32","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2149","Pasteurella multocida USDA-ARS-USMARC-60675","penicillin","Susceptible","<=0.12","<=","0.12","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2150","Pasteurella multocida USDA-ARS-USMARC-60712","tiamulin","","==4","=","4","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2144","Pasteurella multocida USDA-ARS-USMARC-60215","tiamulin","","==32","=","32","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2142","Pasteurella multocida USDA-ARS-USMARC-60717","sulfadimethoxine","",">256",">","256","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2147","Pasteurella multocida USDA-ARS-USMARC-60380","tiamulin","","==16","=","16","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2143","Pasteurella multocida USDA-ARS-USMARC-60213","ceftiofur","Susceptible","<=0.25","<=","0.25","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2151","Pasteurella multocida USDA-ARS-USMARC-60248","enrofloxacin","Susceptible","<=0.12","<=","0.12","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2143","Pasteurella multocida USDA-ARS-USMARC-60213","florfenicol","Susceptible","==0.5","=","0.5","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2149","Pasteurella multocida USDA-ARS-USMARC-60675","trimethoprim/sulfamethoxazole","","<=2/32","<=","2/32","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2143","Pasteurella multocida USDA-ARS-USMARC-60213","gentamicin","","==2","=","2","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2147","Pasteurella multocida USDA-ARS-USMARC-60380","tilmicosin","","<=4","<=","4","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2144","Pasteurella multocida USDA-ARS-USMARC-60215","sulfadimethoxine","",">256",">","256","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2151","Pasteurella multocida USDA-ARS-USMARC-60248","tylosin","","==32","=","32","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2141","Pasteurella multocida USDA-ARS-USMARC-60494","tiamulin","","==32","=","32","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2155","Pasteurella multocida USDA-ARS-USMARC-60381","tilmicosin","","<=4","<=","4","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2152","Pasteurella multocida USDA-ARS-USMARC-59962","ampicillin","","<=0.25","<=","0.25","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2142","Pasteurella multocida USDA-ARS-USMARC-60717","tulathromycin","Susceptible","<=1","<=","1","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2146","Pasteurella multocida USDA-ARS-USMARC-59910","trimethoprim/sulfamethoxazole","","<=2/32","<=","2/32","mg/L","MIC","BOPO6F plate; cattle host; respiratory body site","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2141","Pasteurella multocida USDA-ARS-USMARC-60494","enrofloxacin","Susceptible","<=0.12","<=","0.12","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2144","Pasteurella multocida USDA-ARS-USMARC-60215","florfenicol","Susceptible","==0.5","=","0.5","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2146","Pasteurella multocida USDA-ARS-USMARC-59910","neomycin","",">32",">","32","mg/L","MIC","BOPO6F plate; cattle host; respiratory body site","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2146","Pasteurella multocida USDA-ARS-USMARC-59910","ampicillin","","<=0.25","<=","0.25","mg/L","MIC","BOPO6F plate; cattle host; respiratory body site","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2142","Pasteurella multocida USDA-ARS-USMARC-60717","florfenicol","Susceptible","==0.5","=","0.5","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2145","Pasteurella multocida USDA-ARS-USMARC-60224","oxytetracycline","Resistant",">8",">","8","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2145","Pasteurella multocida USDA-ARS-USMARC-60224","clindamycin","",">16",">","16","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2143","Pasteurella multocida USDA-ARS-USMARC-60213","penicillin","Susceptible","<=0.12","<=","0.12","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2142","Pasteurella multocida USDA-ARS-USMARC-60717","gentamicin","","==2","=","2","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2141","Pasteurella multocida USDA-ARS-USMARC-60494","florfenicol","Resistant","==8","=","8","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2141","Pasteurella multocida USDA-ARS-USMARC-60494","trimethoprim/sulfamethoxazole","","<=2/32","<=","2/32","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2154","Pasteurella multocida USDA-ARS-USMARC-60214","oxytetracycline","Resistant",">8",">","8","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2156","Pasteurella multocida USDA-ARS-USMARC-60714","tiamulin","","==32","=","32","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2156","Pasteurella multocida USDA-ARS-USMARC-60714","chlortetracycline","Intermediate","==4","=","4","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2150","Pasteurella multocida USDA-ARS-USMARC-60712","tylosin","","==8","=","8","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2155","Pasteurella multocida USDA-ARS-USMARC-60381","enrofloxacin","Susceptible","<=0.12","<=","0.12","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2149","Pasteurella multocida USDA-ARS-USMARC-60675","tiamulin","","==32","=","32","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2151","Pasteurella multocida USDA-ARS-USMARC-60248","tulathromycin","Susceptible","<=1","<=","1","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2152","Pasteurella multocida USDA-ARS-USMARC-59962","tylosin","","==32","=","32","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2152","Pasteurella multocida USDA-ARS-USMARC-59962","danofloxacin","Susceptible","<=0.12","<=","0.12","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2141","Pasteurella multocida USDA-ARS-USMARC-60494","tulathromycin","Resistant","==64","=","64","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2154","Pasteurella multocida USDA-ARS-USMARC-60214","clindamycin","",">16",">","16","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2146","Pasteurella multocida USDA-ARS-USMARC-59910","clindamycin","","==16","=","16","mg/L","MIC","BOPO6F plate; cattle host; respiratory body site","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2154","Pasteurella multocida USDA-ARS-USMARC-60214","spectinomycin","Intermediate",">64",">","64","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2149","Pasteurella multocida USDA-ARS-USMARC-60675","chlortetracycline","Susceptible","==1","=","1","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2148","Pasteurella multocida USDA-ARS-USMARC-60713","enrofloxacin","Susceptible","<=0.12","<=","0.12","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2147","Pasteurella multocida USDA-ARS-USMARC-60380","tulathromycin","Susceptible","<=1","<=","1","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2143","Pasteurella multocida USDA-ARS-USMARC-60213","ampicillin","","<=0.25","<=","0.25","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2143","Pasteurella multocida USDA-ARS-USMARC-60213","clindamycin","",">16",">","16","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2153","Pasteurella multocida USDA-ARS-USMARC-60385","chlortetracycline","Susceptible","<=0.5","<=","0.5","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2153","Pasteurella multocida USDA-ARS-USMARC-60385","gentamicin","","==4","=","4","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2146","Pasteurella multocida USDA-ARS-USMARC-59910","tiamulin","","==16","=","16","mg/L","MIC","BOPO6F plate; cattle host; respiratory body site","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2144","Pasteurella multocida USDA-ARS-USMARC-60215","trimethoprim/sulfamethoxazole","","<=2/32","<=","2/32","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2144","Pasteurella multocida USDA-ARS-USMARC-60215","tylosin","","==16","=","16","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2154","Pasteurella multocida USDA-ARS-USMARC-60214","trimethoprim/sulfamethoxazole","","<=2/32","<=","2/32","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2149","Pasteurella multocida USDA-ARS-USMARC-60675","oxytetracycline","Resistant","==8","=","8","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2144","Pasteurella multocida USDA-ARS-USMARC-60215","spectinomycin","Intermediate",">64",">","64","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2153","Pasteurella multocida USDA-ARS-USMARC-60385","penicillin","Susceptible","<=0.12","<=","0.12","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2141","Pasteurella multocida USDA-ARS-USMARC-60494","spectinomycin","Intermediate",">64",">","64","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2141","Pasteurella multocida USDA-ARS-USMARC-60494","chlortetracycline","Intermediate","==4","=","4","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2154","Pasteurella multocida USDA-ARS-USMARC-60214","enrofloxacin","Susceptible","<=0.12","<=","0.12","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2156","Pasteurella multocida USDA-ARS-USMARC-60714","oxytetracycline","Resistant",">8",">","8","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2142","Pasteurella multocida USDA-ARS-USMARC-60717","neomycin","","==8","=","8","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2151","Pasteurella multocida USDA-ARS-USMARC-60248","chlortetracycline","Susceptible","<=0.5","<=","0.5","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2154","Pasteurella multocida USDA-ARS-USMARC-60214","gentamicin","","==2","=","2","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2155","Pasteurella multocida USDA-ARS-USMARC-60381","danofloxacin","Susceptible","<=0.12","<=","0.12","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2156","Pasteurella multocida USDA-ARS-USMARC-60714","danofloxacin","Susceptible","==0.25","=","0.25","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2145","Pasteurella multocida USDA-ARS-USMARC-60224","tulathromycin","Susceptible","<=1","<=","1","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.2152","Pasteurella multocida USDA-ARS-USMARC-59962","tiamulin","","==32","=","32","mg/L","MIC","Plate: BOPO6F;  Host: Cattle; Body Site: Respiratory","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
