taxon_id,name,rank,species_taxon_id,species_name,genus_taxon_id,genus_name
925131,Salmonella enterica subsp. enterica serovar Enteritidis str. CVM_81-2490,strain,28901,Salmonella enterica,590,Salmonella
925132,Salmonella enterica subsp. enterica serovar Enteritidis str. SL909,strain,28901,Salmonella enterica,590,Salmonella
925133,Salmonella enterica subsp. enterica serovar Enteritidis str. SL913,strain,28901,Salmonella enterica,590,Salmonella
926026,Escherichia coli O157:H7 str. G5101,strain,562,Escherichia coli,561,Escherichia
926027,Escherichia coli O157:H- str. 493-89,strain,562,Escherichia coli,561,Escherichia
926028,Escherichia coli O157:H- str. H 2687,strain,562,Escherichia coli,561,Escherichia
926029,Escherichia coli O55:H7 str. 3256-97,strain,562,Escherichia coli,561,Escherichia
926030,Escherichia coli O55:H7 str. USDA 5905,strain,562,Escherichia coli,561,Escherichia
926032,Escherichia coli O157:H7 str. LSU-61,strain,562,Escherichia coli,561,Escherichia
926034,Salmonella enterica subsp. enterica serovar Enteritidis str. 77-1427,strain,28901,Salmonella enterica,590,Salmonella
926035,Salmonella enterica subsp. enterica serovar Enteritidis str. 77-2659,strain,28901,Salmonella enterica,590,Salmonella
926036,Salmonella enterica subsp. enterica serovar Enteritidis str. 78-1757,strain,28901,Salmonella enterica,590,Salmonella
926037,Salmonella enterica subsp. enterica serovar Enteritidis str. 22510-1,strain,28901,Salmonella enterica,590,Salmonella
927193,Acinetobacter baumannii A118,strain,470,Acinetobacter baumannii,469,Acinetobacter
930406,Escherichia coli O157:H16,no rank,562,Escherichia coli,561,Escherichia
930768,Salmonella enterica subsp. enterica serovar Enteritidis str. CVM_69-4941,strain,28901,Salmonella enterica,590,Salmonella
930769,Salmonella enterica subsp. enterica serovar Enteritidis str. 8b-1,strain,28901,Salmonella enterica,590,Salmonella
930770,Salmonella enterica subsp. enterica serovar Muenchen str. ATCC 8388,strain,28901,Salmonella enterica,590,Salmonella
930771,Salmonella enterica subsp. enterica serovar Braenderup str. ATCC BAA-664,strain,28901,Salmonella enterica,590,Salmonella
930772,Salmonella enterica subsp. enterica serovar Senftenberg str. ATCC 43845,strain,28901,Salmonella enterica,590,Salmonella
930773,Salmonella enterica subsp. enterica serovar Senftenberg str. ATCC 8400,strain,28901,Salmonella enterica,590,Salmonella
930774,Salmonella enterica subsp. enterica serovar Paratyphi B str. ATCC 10719,strain,28901,Salmonella enterica,590,Salmonella
930775,Salmonella enterica subsp. enterica serovar Paratyphi B str. ATCC 19940,strain,28901,Salmonella enterica,590,Salmonella
930776,Salmonella enterica subsp. enterica serovar Paratyphi B str. ATCC 51962,strain,28901,Salmonella enterica,590,Salmonella
930777,Salmonella enterica subsp. enterica serovar Paratyphi B str. ATCC 8759,strain,28901,Salmonella enterica,590,Salmonella
930778,Salmonella enterica subsp. enterica serovar Newport str. Levine 1,strain,28901,Salmonella enterica,590,Salmonella
930779,Salmonella enterica subsp. enterica serovar Newport str. Levine 15,strain,28901,Salmonella enterica,590,Salmonella
931432,Staphylococcus aureus subsp. aureus CIG1057,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931433,Staphylococcus aureus subsp. aureus CIG1114,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931434,Staphylococcus aureus subsp. aureus CIG1165,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931435,Staphylococcus aureus subsp. aureus CIG1214,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931436,Staphylococcus aureus subsp. aureus CIG1242,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931437,Staphylococcus aureus subsp. aureus CIG1500,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931438,Staphylococcus aureus subsp. aureus CIG1605,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931439,Staphylococcus aureus subsp. aureus CIG1750,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931440,Staphylococcus aureus subsp. aureus CIG1769,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931441,Staphylococcus aureus subsp. aureus CIG1835,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931442,Staphylococcus aureus subsp. aureus CIG547,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931443,Staphylococcus aureus subsp. aureus CIG1096,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931444,Staphylococcus aureus subsp. aureus CIG1150,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931445,Staphylococcus aureus subsp. aureus CIG1176,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931446,Staphylococcus aureus subsp. aureus CIG1213,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931447,Staphylococcus aureus subsp. aureus CIG1233,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931448,Staphylococcus aureus subsp. aureus CIG1612,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931449,Staphylococcus aureus subsp. aureus CIG1770,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931450,Staphylococcus aureus subsp. aureus CIG2018,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931451,Staphylococcus aureus subsp. aureus CIG290,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931452,Staphylococcus aureus subsp. aureus CIG1267,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931453,Staphylococcus aureus subsp. aureus CIG149,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931454,Staphylococcus aureus subsp. aureus CIG1524,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931455,Staphylococcus aureus subsp. aureus CIGC340D,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931456,Staphylococcus aureus subsp. aureus CIGC341D,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931457,Staphylococcus aureus subsp. aureus CIGC345D,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931458,Staphylococcus aureus subsp. aureus CIGC348,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931459,Staphylococcus aureus subsp. aureus CIGC128,strain,1280,Staphylococcus aureus,1279,Staphylococcus
931460,Staphylococcus aureus subsp. aureus CIGC93,strain,1280,Staphylococcus aureus,1279,Staphylococcus
932733,Salmonella enterica subsp. enterica serovar Bardo,no rank,28901,Salmonella enterica,590,Salmonella
933263,Acinetobacter baumannii UMB001,strain,470,Acinetobacter baumannii,469,Acinetobacter
933264,Acinetobacter baumannii UMB002,strain,470,Acinetobacter baumannii,469,Acinetobacter
933265,Acinetobacter baumannii UMB003,strain,470,Acinetobacter baumannii,469,Acinetobacter
933356,Enterococcus faecium E4452,strain,1352,Enterococcus faecium,1350,Enterococcus
935702,Salmonella enterica subsp. enterica serovar Agona str. ATCC 51957,strain,28901,Salmonella enterica,590,Salmonella
935703,Salmonella enterica subsp. enterica serovar Agona str. ATCC BAA-707,strain,28901,Salmonella enterica,590,Salmonella
935705,Salmonella enterica subsp. enterica serovar Thompson str. ATCC 8391,strain,28901,Salmonella enterica,590,Salmonella
935706,Salmonella enterica subsp. enterica serovar Newport str. VA_R100804798,strain,28901,Salmonella enterica,590,Salmonella
935707,Salmonella enterica subsp. enterica serovar Newport str. VA_R100808502,strain,28901,Salmonella enterica,590,Salmonella
935708,Salmonella enterica subsp. enterica serovar Newport str. MA_10EN1469,strain,28901,Salmonella enterica,590,Salmonella
936157,Salmonella enterica subsp. enterica serovar Weltevreden str. 2007-60-3289-1,strain,28901,Salmonella enterica,590,Salmonella
938141,Salmonella enterica subsp. enterica serovar Sloterdijk str. ATCC 15791,strain,28901,Salmonella enterica,590,Salmonella
938142,Salmonella enterica subsp. enterica serovar Choleraesuis str. ATCC 10708,strain,28901,Salmonella enterica,590,Salmonella
938143,Salmonella enterica subsp. enterica serovar Rubislaw str. ATCC 10717,strain,28901,Salmonella enterica,590,Salmonella
938144,Salmonella enterica subsp. enterica serovar Newport str. DC_10-446,strain,28901,Salmonella enterica,590,Salmonella
938145,Salmonella enterica subsp. enterica serovar Newport str. DC_10-449,strain,28901,Salmonella enterica,590,Salmonella
938146,Salmonella enterica subsp. enterica serovar Newport str. DC_10-450,strain,28901,Salmonella enterica,590,Salmonella
938147,Salmonella enterica subsp. enterica serovar Enteritidis str. 638970-15,strain,28901,Salmonella enterica,590,Salmonella
940231,Salmonella enterica subsp. enterica serovar Edinburgh,no rank,28901,Salmonella enterica,590,Salmonella
940232,Salmonella enterica subsp. enterica serovar Michigan,no rank,28901,Salmonella enterica,590,Salmonella
940296,Neisseria gonorrhoeae TCDC-NG08107,strain,485,Neisseria gonorrhoeae,482,Neisseria
941187,Salmonella enterica subsp. enterica serovar Inverness str. ATCC 10720,strain,28901,Salmonella enterica,590,Salmonella
941188,Salmonella enterica subsp. enterica serovar Pomona str. ATCC 10729,strain,28901,Salmonella enterica,590,Salmonella
941189,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 11511,strain,28901,Salmonella enterica,590,Salmonella
941190,Salmonella enterica subsp. enterica serovar Chester str. ATCC 11997,strain,28901,Salmonella enterica,590,Salmonella
941193,Pseudomonas aeruginosa M18,strain,287,Pseudomonas aeruginosa,286,Pseudomonas
941259,Klebsiella pneumoniae U-0608239,strain,573,Klebsiella pneumoniae,570,Klebsiella
941280,Escherichia coli O25b:H4,no rank,562,Escherichia coli,561,Escherichia
941322,Escherichia coli O25b:H4-ST131,no rank,562,Escherichia coli,561,Escherichia
941323,Escherichia coli VR50,strain,562,Escherichia coli,561,Escherichia
941435,Escherichia coli O157:H7 str. EC1212,strain,562,Escherichia coli,561,Escherichia
945360,Shigella flexneri CDC 796-83,strain,623,Shigella flexneri,620,Shigella
945433,Escherichia coli WV_060327,strain,562,Escherichia coli,561,Escherichia
945434,Escherichia coli EC4100B,strain,562,Escherichia coli,561,Escherichia
945539,Salmonella enterica subsp. enterica serovar Newport str. PRS_2010_0624,strain,28901,Salmonella enterica,590,Salmonella
945541,Salmonella enterica subsp. enterica serovar Javiana str. PRS_2010_0720,strain,28901,Salmonella enterica,590,Salmonella
945555,Acinetobacter baumannii WM99c,strain,470,Acinetobacter baumannii,469,Acinetobacter
945556,Acinetobacter baumannii D1279779,strain,470,Acinetobacter baumannii,469,Acinetobacter
946034,Salmonella enterica subsp. enterica serovar Typhimurium str. TN061786,strain,28901,Salmonella enterica,590,Salmonella
948561,Staphylococcus aureus O11,strain,1280,Staphylococcus aureus,1279,Staphylococcus
948563,Staphylococcus aureus O46,strain,1280,Staphylococcus aureus,1279,Staphylococcus
980514,Acinetobacter baumannii TCDC-AB0715,strain,470,Acinetobacter baumannii,469,Acinetobacter
981328,Acinetobacter baumannii W6976,strain,470,Acinetobacter baumannii,469,Acinetobacter
981329,Acinetobacter baumannii W7282,strain,470,Acinetobacter baumannii,469,Acinetobacter
983918,Pseudomonas aeruginosa HB13,strain,287,Pseudomonas aeruginosa,286,Pseudomonas
983919,Pseudomonas aeruginosa HB15,strain,287,Pseudomonas aeruginosa,286,Pseudomonas
984211,Salmonella enterica subsp. enterica serovar Anatum str. ATCC BAA-1592,strain,28901,Salmonella enterica,590,Salmonella
984212,Salmonella enterica subsp. enterica serovar Enteritidis str. 17927,strain,28901,Salmonella enterica,590,Salmonella
984213,Salmonella enterica subsp. enterica serovar Enteritidis str. CHS4,strain,28901,Salmonella enterica,590,Salmonella
984214,Salmonella enterica subsp. enterica serovar Enteritidis str. 22558,strain,28901,Salmonella enterica,590,Salmonella
984215,Salmonella enterica subsp. enterica serovar Enteritidis str. 543463 22-17,strain,28901,Salmonella enterica,590,Salmonella
984216,Salmonella enterica subsp. enterica serovar Enteritidis str. 543463 40-18,strain,28901,Salmonella enterica,590,Salmonella
984217,Salmonella enterica subsp. enterica serovar Enteritidis str. 561362 1-1,strain,28901,Salmonella enterica,590,Salmonella
984218,Salmonella enterica subsp. enterica serovar Enteritidis str. 642044 4-1,strain,28901,Salmonella enterica,590,Salmonella
984219,Salmonella enterica subsp. enterica serovar Enteritidis str. 642046 4-7,strain,28901,Salmonella enterica,590,Salmonella
984220,Salmonella enterica subsp. enterica serovar Enteritidis str. 648898 4-5,strain,28901,Salmonella enterica,590,Salmonella
984221,Salmonella enterica subsp. enterica serovar Enteritidis str. 648899 3-17,strain,28901,Salmonella enterica,590,Salmonella
984222,Salmonella enterica subsp. enterica serovar Enteritidis str. 648900 1-16,strain,28901,Salmonella enterica,590,Salmonella
984223,Salmonella enterica subsp. enterica serovar Enteritidis str. 648901 1-17,strain,28901,Salmonella enterica,590,Salmonella
984224,Salmonella enterica subsp. enterica serovar Enteritidis str. 648901 39-2,strain,28901,Salmonella enterica,590,Salmonella
984225,Salmonella enterica subsp. enterica serovar Enteritidis str. 648902 6-8,strain,28901,Salmonella enterica,590,Salmonella
984226,Salmonella enterica subsp. enterica serovar Enteritidis str. 648903 1-6,strain,28901,Salmonella enterica,590,Salmonella
984227,Salmonella enterica subsp. enterica serovar Enteritidis str. 648904 3-6,strain,28901,Salmonella enterica,590,Salmonella
984228,Salmonella enterica subsp. enterica serovar Enteritidis str. 648905 5-18,strain,28901,Salmonella enterica,590,Salmonella
984229,Salmonella enterica subsp. enterica serovar Enteritidis str. 653049 13-19,strain,28901,Salmonella enterica,590,Salmonella
984230,Salmonella enterica subsp. enterica serovar Enteritidis str. 648901 6-18,strain,28901,Salmonella enterica,590,Salmonella
984231,Salmonella enterica subsp. enterica serovar Enteritidis str. 642044 8-1,strain,28901,Salmonella enterica,590,Salmonella
984232,Salmonella enterica subsp. enterica serovar Enteritidis str. 561362 9-7,strain,28901,Salmonella enterica,590,Salmonella
984233,Salmonella enterica subsp. enterica serovar Enteritidis str. 543463 42-20,strain,28901,Salmonella enterica,590,Salmonella
984234,Salmonella enterica subsp. enterica serovar Enteritidis str. 648901 16-16,strain,28901,Salmonella enterica,590,Salmonella
984235,Salmonella enterica subsp. enterica serovar Gaminara str. ATCC BAA-711,strain,28901,Salmonella enterica,590,Salmonella
984236,Salmonella enterica subsp. enterica serovar Kentucky str. ATCC 9263,strain,28901,Salmonella enterica,590,Salmonella
984237,Salmonella enterica subsp. enterica serovar Mbandaka str. ATCC 51958,strain,28901,Salmonella enterica,590,Salmonella
984240,Salmonella enterica subsp. enterica serovar Montevideo str. CT_02035278,strain,28901,Salmonella enterica,590,Salmonella
984241,Salmonella enterica subsp. enterica serovar Montevideo str. CT_02035318,strain,28901,Salmonella enterica,590,Salmonella
984242,Salmonella enterica subsp. enterica serovar Montevideo str. CT_02035320,strain,28901,Salmonella enterica,590,Salmonella
984243,Salmonella enterica subsp. enterica serovar Newport str. 36799,strain,28901,Salmonella enterica,590,Salmonella
984244,Salmonella enterica subsp. enterica serovar Newport str. 36801,strain,28901,Salmonella enterica,590,Salmonella
984245,Salmonella enterica subsp. enterica serovar Newport str. 36802,strain,28901,Salmonella enterica,590,Salmonella
984246,Salmonella enterica subsp. enterica serovar Newport str. 36803,strain,28901,Salmonella enterica,590,Salmonella
984247,Salmonella enterica subsp. enterica serovar Newport str. 36804,strain,28901,Salmonella enterica,590,Salmonella
984248,Salmonella enterica subsp. enterica serovar Newport str. 36805,strain,28901,Salmonella enterica,590,Salmonella
984249,Salmonella enterica subsp. enterica serovar Newport str. 36807,strain,28901,Salmonella enterica,590,Salmonella
984250,Salmonella enterica subsp. enterica serovar Newport str. 637564_17,strain,28901,Salmonella enterica,590,Salmonella
984251,Salmonella enterica subsp. enterica serovar Newport str. Pond080-2TTA,strain,28901,Salmonella enterica,590,Salmonella
984252,Salmonella enterica subsp. enterica serovar Newport str. A182RVB,strain,28901,Salmonella enterica,590,Salmonella
984253,Salmonella enterica subsp. enterica serovar Newport str. S103RVX,strain,28901,Salmonella enterica,590,Salmonella
984254,Salmonella enterica subsp. enterica serovar Virchow str. ATCC 51955,strain,28901,Salmonella enterica,590,Salmonella
985002,Staphylococcus argenteus,species,985002,Staphylococcus argenteus,1279,Staphylococcus
985006,Staphylococcus aureus subsp. aureus LGA251,strain,1280,Staphylococcus aureus,1279,Staphylococcus
990282,Salmonella enterica subsp. enterica serovar Typhimurium str. UK-1,strain,28901,Salmonella enterica,590,Salmonella
990925,Klebsiella pneumoniae subsp. pneumoniae KPX,strain,573,Klebsiella pneumoniae,570,Klebsiella
991910,Escherichia coli O111:H8,no rank,562,Escherichia coli,561,Escherichia
991915,Escherichia coli O121:H19,no rank,562,Escherichia coli,561,Escherichia
991919,Escherichia coli O145:NM,no rank,562,Escherichia coli,561,Escherichia
992402,Acinetobacter baumannii ABNIH1,strain,470,Acinetobacter baumannii,469,Acinetobacter
992403,Acinetobacter baumannii ABNIH2,strain,470,Acinetobacter baumannii,469,Acinetobacter
992404,Acinetobacter baumannii ABNIH3,strain,470,Acinetobacter baumannii,469,Acinetobacter
992405,Acinetobacter baumannii ABNIH4,strain,470,Acinetobacter baumannii,469,Acinetobacter
993513,Escherichia coli cloneA_i1,strain,562,Escherichia coli,561,Escherichia
996633,Salmonella enterica subsp. enterica serovar Typhimurium str. L-3553,strain,28901,Salmonella enterica,590,Salmonella
996639,Escherichia coli O157:H7 str. EC10,strain,562,Escherichia coli,561,Escherichia
997328,Salmonella enterica subsp. enterica serovar Enteritidis str. 76-2651,strain,28901,Salmonella enterica,590,Salmonella
997329,Salmonella enterica subsp. enterica serovar Enteritidis str. 33944,strain,28901,Salmonella enterica,590,Salmonella
997330,Salmonella enterica subsp. enterica serovar Choleraesuis str. 0006,strain,28901,Salmonella enterica,590,Salmonella
997332,Salmonella enterica subsp. enterica serovar Meleagridis str. 0047,strain,28901,Salmonella enterica,590,Salmonella
997333,Salmonella enterica subsp. enterica serovar Oranienburg str. 0250,strain,28901,Salmonella enterica,590,Salmonella
997334,Salmonella enterica subsp. enterica serovar Oranienburg str. 701,strain,28901,Salmonella enterica,590,Salmonella
997335,Salmonella enterica subsp. enterica serovar Newport str. VA_R100506907,strain,28901,Salmonella enterica,590,Salmonella
997336,Salmonella enterica subsp. enterica serovar Newport str. VA_R100512570,strain,28901,Salmonella enterica,590,Salmonella
997337,Salmonella enterica subsp. enterica serovar Newport str. VA_R100512572,strain,28901,Salmonella enterica,590,Salmonella
997338,Salmonella enterica subsp. enterica serovar Newport str. WA_14881,strain,28901,Salmonella enterica,590,Salmonella
997339,Salmonella enterica subsp. enterica serovar Newport str. WA_14882,strain,28901,Salmonella enterica,590,Salmonella
997340,Salmonella enterica subsp. enterica serovar Newport str. WA_14885,strain,28901,Salmonella enterica,590,Salmonella
997341,Salmonella enterica subsp. enterica serovar Newport str. WA_14900,strain,28901,Salmonella enterica,590,Salmonella
997342,Salmonella enterica subsp. enterica serovar Newport str. RI_10P068,strain,28901,Salmonella enterica,590,Salmonella
997343,Salmonella enterica subsp. enterica serovar Newport str. RI_10P069,strain,28901,Salmonella enterica,590,Salmonella
997344,Salmonella enterica subsp. enterica serovar Newport str. RI_10P078,strain,28901,Salmonella enterica,590,Salmonella
997345,Salmonella enterica subsp. enterica serovar Newport str. RI_10P079,strain,28901,Salmonella enterica,590,Salmonella
997824,Escherichia coli O157:H7 str. 1044,strain,562,Escherichia coli,561,Escherichia
997825,Escherichia coli O157:H7 str. 1125,strain,562,Escherichia coli,561,Escherichia
998822,Salmonella enterica subsp. enterica serovar Enteritidis str. RM2968,strain,28901,Salmonella enterica,590,Salmonella
1000561,Pseudomonas aeruginosa AES-1R,strain,287,Pseudomonas aeruginosa,286,Pseudomonas
1001744,Streptococcus pneumoniae PT8114,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
1001745,Streptococcus pneumoniae 07AR0125,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
1001746,Streptococcus pneumoniae BR1064,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
1001747,Streptococcus pneumoniae ND6012,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
1001988,Escherichia coli PCN009,strain,562,Escherichia coli,561,Escherichia
1001989,Escherichia coli PCN033,strain,562,Escherichia coli,561,Escherichia
1001991,Escherichia coli PCN079,strain,562,Escherichia coli,561,Escherichia
1003185,Salmonella enterica subsp. enterica serovar Agona str. SA-1,strain,28901,Salmonella enterica,590,Salmonella
1003186,Salmonella enterica subsp. enterica serovar Agona str. SA-2,strain,28901,Salmonella enterica,590,Salmonella
1003187,Salmonella enterica subsp. enterica serovar Agona str. SA-3,strain,28901,Salmonella enterica,590,Salmonella
1003188,Salmonella enterica subsp. enterica serovar Agona str. SA-4,strain,28901,Salmonella enterica,590,Salmonella
1003189,Salmonella enterica subsp. enterica serovar Agona str. SA-5,strain,28901,Salmonella enterica,590,Salmonella
1003191,Salmonella enterica subsp. enterica serovar Tennessee str. TXSC_TXSC08-19,strain,28901,Salmonella enterica,590,Salmonella
1003192,Salmonella enterica subsp. enterica serovar Tennessee str. TXSC_TXSC08-21,strain,28901,Salmonella enterica,590,Salmonella
1004153,Escherichia coli AA86,strain,562,Escherichia coli,561,Escherichia
1004953,Staphylococcus aureus subsp. aureus MRSA_PR1,strain,1280,Staphylococcus aureus,1279,Staphylococcus
1005394,Salmonella enterica subsp. enterica serovar Oslo,no rank,28901,Salmonella enterica,590,Salmonella
1005396,Escherichia coli 88.1467,strain,562,Escherichia coli,561,Escherichia
1005397,Escherichia coli 88.0221,strain,562,Escherichia coli,561,Escherichia
1005398,Escherichia coli 88.1042,strain,562,Escherichia coli,561,Escherichia
1005399,Escherichia coli 89.0511,strain,562,Escherichia coli,561,Escherichia
1005400,Escherichia coli 90.0091,strain,562,Escherichia coli,561,Escherichia
1005401,Escherichia coli 90.0039,strain,562,Escherichia coli,561,Escherichia
1005402,Escherichia coli 90.2281,strain,562,Escherichia coli,561,Escherichia
1005403,Escherichia coli 93.0055,strain,562,Escherichia coli,561,Escherichia
1005404,Escherichia coli 93.0056,strain,562,Escherichia coli,561,Escherichia
1005405,Escherichia coli 94.0618,strain,562,Escherichia coli,561,Escherichia
1005406,Escherichia coli 95.0183,strain,562,Escherichia coli,561,Escherichia
1005407,Escherichia coli 95.1288,strain,562,Escherichia coli,561,Escherichia
1005408,Escherichia coli 95.0943,strain,562,Escherichia coli,561,Escherichia
1005410,Escherichia coli 96.0428,strain,562,Escherichia coli,561,Escherichia
1005411,Escherichia coli 96.0427,strain,562,Escherichia coli,561,Escherichia
1005412,Escherichia coli 96.0939,strain,562,Escherichia coli,561,Escherichia
1005413,Escherichia coli 96.0932,strain,562,Escherichia coli,561,Escherichia
1005414,Escherichia coli 96.0109,strain,562,Escherichia coli,561,Escherichia
1005415,Escherichia coli 96.0107,strain,562,Escherichia coli,561,Escherichia
1005416,Escherichia coli 97.0003,strain,562,Escherichia coli,561,Escherichia
1005418,Escherichia coli 97.1742,strain,562,Escherichia coli,561,Escherichia
1005419,Escherichia coli 97.0010,strain,562,Escherichia coli,561,Escherichia
1005420,Escherichia coli 97.0007,strain,562,Escherichia coli,561,Escherichia
1005421,Escherichia coli 99.0672,strain,562,Escherichia coli,561,Escherichia
1005422,Escherichia coli 99.0678,strain,562,Escherichia coli,561,Escherichia
1005423,Escherichia coli 99.0670,strain,562,Escherichia coli,561,Escherichia
1005424,Escherichia coli 99.0713,strain,562,Escherichia coli,561,Escherichia
1005430,Escherichia coli 99.0816,strain,562,Escherichia coli,561,Escherichia
1005431,Escherichia coli 99.0848,strain,562,Escherichia coli,561,Escherichia
1005432,Escherichia coli 99.0839,strain,562,Escherichia coli,561,Escherichia
1005433,Escherichia coli 99.0815,strain,562,Escherichia coli,561,Escherichia
1005434,Escherichia coli 99.0814,strain,562,Escherichia coli,561,Escherichia
1005435,Escherichia coli 99.1762,strain,562,Escherichia coli,561,Escherichia
1005436,Escherichia coli 99.1805,strain,562,Escherichia coli,561,Escherichia
1005437,Escherichia coli 99.1793,strain,562,Escherichia coli,561,Escherichia
1005438,Escherichia coli 99.1775,strain,562,Escherichia coli,561,Escherichia
1005439,Escherichia coli 99.1781,strain,562,Escherichia coli,561,Escherichia
1005440,Escherichia coli 99.1753,strain,562,Escherichia coli,561,Escherichia
1005441,Escherichia coli 0.1304,strain,562,Escherichia coli,561,Escherichia
1005442,Escherichia coli 0.1288,strain,562,Escherichia coli,561,Escherichia
1005450,Escherichia coli 3.4870,strain,562,Escherichia coli,561,Escherichia
1005452,Escherichia coli 5.2239,strain,562,Escherichia coli,561,Escherichia
1005455,Escherichia coli 6.0172,strain,562,Escherichia coli,561,Escherichia
1005460,Escherichia coli 8.2524,strain,562,Escherichia coli,561,Escherichia
1005461,Escherichia coli 8.0586,strain,562,Escherichia coli,561,Escherichia
1005462,Escherichia coli 8.0566,strain,562,Escherichia coli,561,Escherichia
1005463,Escherichia coli 8.0416,strain,562,Escherichia coli,561,Escherichia
1005464,Escherichia coli 8.0569,strain,562,Escherichia coli,561,Escherichia
1005466,Escherichia coli 10.0833,strain,562,Escherichia coli,561,Escherichia
1005467,Escherichia coli 10.0869,strain,562,Escherichia coli,561,Escherichia
1005469,Escherichia coli 10.0821,strain,562,Escherichia coli,561,Escherichia
1005470,Escherichia coli FDA504,strain,562,Escherichia coli,561,Escherichia
1005471,Escherichia coli FDA505,strain,562,Escherichia coli,561,Escherichia
1005472,Escherichia coli FDA507,strain,562,Escherichia coli,561,Escherichia
1005473,Escherichia coli FDA517,strain,562,Escherichia coli,561,Escherichia
1005474,Escherichia coli FDA506,strain,562,Escherichia coli,561,Escherichia
1005475,Escherichia coli FRIK1996,strain,562,Escherichia coli,561,Escherichia
1005476,Escherichia coli FRIK1985,strain,562,Escherichia coli,561,Escherichia
1005477,Escherichia coli FRIK1999,strain,562,Escherichia coli,561,Escherichia
1005478,Escherichia coli FRIK1990,strain,562,Escherichia coli,561,Escherichia
1005479,Escherichia coli FRIK2001,strain,562,Escherichia coli,561,Escherichia
1005480,Escherichia coli FRIK1997,strain,562,Escherichia coli,561,Escherichia
1005481,Escherichia coli 93-001,strain,562,Escherichia coli,561,Escherichia
1005482,Escherichia coli FRIK523,strain,562,Escherichia coli,561,Escherichia
1005483,Escherichia coli FRIK920,strain,562,Escherichia coli,561,Escherichia
1005484,Escherichia coli NE037,strain,562,Escherichia coli,561,Escherichia
1005485,Escherichia coli NE1487,strain,562,Escherichia coli,561,Escherichia
1005486,Escherichia coli NE098,strain,562,Escherichia coli,561,Escherichia
1005487,Escherichia coli PA2,strain,562,Escherichia coli,561,Escherichia
1005488,Escherichia coli PA3,strain,562,Escherichia coli,561,Escherichia
1005489,Escherichia coli PA4,strain,562,Escherichia coli,561,Escherichia
1005490,Escherichia coli PA5,strain,562,Escherichia coli,561,Escherichia
1005491,Escherichia coli PA7,strain,562,Escherichia coli,561,Escherichia
1005492,Escherichia coli PA8,strain,562,Escherichia coli,561,Escherichia
1005493,Escherichia coli PA9,strain,562,Escherichia coli,561,Escherichia
1005494,Escherichia coli PA10,strain,562,Escherichia coli,561,Escherichia
1005495,Escherichia coli PA14,strain,562,Escherichia coli,561,Escherichia
1005496,Escherichia coli PA15,strain,562,Escherichia coli,561,Escherichia
1005497,Escherichia coli PA22,strain,562,Escherichia coli,561,Escherichia
1005498,Escherichia coli PA23,strain,562,Escherichia coli,561,Escherichia
1005499,Escherichia coli PA24,strain,562,Escherichia coli,561,Escherichia
1005500,Escherichia coli PA25,strain,562,Escherichia coli,561,Escherichia
1005501,Escherichia coli PA28,strain,562,Escherichia coli,561,Escherichia
1005502,Escherichia coli PA31,strain,562,Escherichia coli,561,Escherichia
1005503,Escherichia coli PA32,strain,562,Escherichia coli,561,Escherichia
1005504,Escherichia coli PA33,strain,562,Escherichia coli,561,Escherichia
1005505,Escherichia coli PA34,strain,562,Escherichia coli,561,Escherichia
1005506,Escherichia coli PA38,strain,562,Escherichia coli,561,Escherichia
1005507,Escherichia coli PA39,strain,562,Escherichia coli,561,Escherichia
1005508,Escherichia coli PA40,strain,562,Escherichia coli,561,Escherichia
1005509,Escherichia coli PA41,strain,562,Escherichia coli,561,Escherichia
